var	threshold	abdncError	methylCallError	TP	FN	FP
171	0.2	0.1756	0.0743718	3.4	0.6	12.92
171	0.25	0.171016	0.0880471	3.73	0.27	12.62
171	0.3	0.169942	0.0943143	3.86	0.14	12.49
171	0.35	0.169613	0.0972164	3.91	0.09	12.44
171	0.4	0.168872	0.101849	3.98	0.02	12.38
174	0.1	0.181163	0.0376426	2.21	1.79	14.34
174	0.15	0.174014	0.0593562	2.9	1.1	13.75
174	0.2	0.167857	0.0743491	3.39	0.61	13.28
174	0.25	0.164464	0.0846026	3.65	0.35	13.06
174	0.3	0.162463	0.0941803	3.85	0.15	12.88
174	0.35	0.161841	0.0981415	3.91	0.09	12.83
174	0.4	0.16137	0.10299	3.98	0.02	12.77
177	0.1	0.177409	0.0354044	2.24	1.76	13.4
177	0.15	0.1736	0.0561608	2.87	1.13	12.85
177	0.2	0.16771	0.0764216	3.41	0.59	12.4
177	0.25	0.163391	0.0863085	3.68	0.32	12.15
177	0.3	0.162223	0.0903159	3.78	0.22	12.08
177	0.35	0.161712	0.0961108	3.88	0.12	12
177	0.4	0.160339	0.104021	3.98	0.02	11.93
180	0.1	0.171727	0.0327111	2.57	1.43	13
180	0.15	0.16592	0.0478698	3.05	0.95	12.6
180	0.2	0.16124	0.0599499	3.36	0.64	12.37
180	0.25	0.158877	0.0705905	3.62	0.38	12.15
180	0.3	0.156749	0.0807621	3.82	0.18	12
180	0.35	0.156005	0.0846329	3.88	0.12	11.95
180	0.4	0.154941	0.0919532	3.98	0.02	11.86
